13337,0.00,1001.24,31.26,3.76,0.27,7.64,0.17,-0.32,-0.02,8.41
13388,0.00,1001.24,31.25,4.23,1.28,6.57,-0.29,0.66,0.11,8.41
13426,0.00,1001.25,31.25,2.98,0.57,7.58,-0.57,1.27,0.26,8.41
13464,0.00,1001.24,31.24,1.94,-0.57,8.96,-0.69,1.22,0.16,8.41
13502,0.00,1001.23,31.23,2.73,-1.30,10.18,-0.50,-0.28,-0.20,8.41
13540,0.00,1001.23,31.23,3.11,-0.50,9.19,-0.21,0.62,-0.33,8.41
13591,0.00,1001.22,31.22,2.26,-1.06,9.00,-0.10,1.73,-0.23,8.41
13629,0.00,1001.22,31.22,2.28,-0.14,9.50,-0.19,2.61,0.07,8.41
13667,0.00,1001.22,31.21,-0.35,0.41,8.45,-0.52,3.05,0.09,8.41
13705,0.00,1001.23,31.21,-1.44,-0.56,9.45,-0.90,0.93,-0.06,8.41
13743,0.00,1001.24,31.21,-1.02,-1.74,9.08,-0.91,4.40,-0.43,8.41
13804,0.00,1001.23,31.21,-4.53,-3.18,6.90,-1.15,5.66,-0.84,8.41
13843,0.00,1001.22,31.21,-5.49,-3.27,5.06,-1.24,8.24,-1.16,8.41
13881,0.00,1001.22,31.20,-5.98,-2.37,3.00,-1.52,3.65,-1.58,8.41
13919,0.00,1001.21,31.20,-2.92,-4.40,-0.14,-1.04,4.71,-1.99,8.41
13957,0.00,1001.20,31.20,-4.22,-4.98,0.31,-0.58,3.34,-2.03,8.41
14008,0.00,1001.20,31.20,-5.88,-5.19,-0.35,0.13,3.18,-1.99,8.41
14047,0.00,1001.21,31.20,-9.77,-4.94,-1.83,0.38,2.37,-0.99,8.41
14085,0.00,1001.20,31.20,-6.27,-5.98,-2.29,-0.84,0.81,0.84,8.41
14123,0.00,1001.20,31.19,-7.43,-6.79,-2.88,0.01,4.13,0.01,8.41
14161,0.00,1001.19,31.19,-4.47,-5.44,-2.24,-0.66,4.88,0.37,8.41
14212,0.00,1001.18,31.18,-6.20,-6.13,-7.24,-0.44,1.71,-0.38,8.41
14251,0.00,1001.19,31.17,-5.49,-5.59,-6.87,-0.50,4.01,-0.42,8.41
14297,0.00,1001.19,31.17,-3.85,-5.38,-7.66,-0.61,1.35,-0.39,8.41
14336,0.00,1001.19,31.16,-3.09,-5.62,-8.98,-0.50,2.17,-0.19,8.41
14374,0.00,1001.20,31.16,-4.17,-5.94,-10.26,-0.32,2.62,-0.51,8.41
14426,0.00,1001.20,31.15,-2.95,-5.62,-10.81,-0.21,0.69,-0.12,8.41
14465,0.00,1001.20,31.15,-2.17,-5.46,-10.21,-0.08,0.44,-0.05,8.41
14503,0.00,1001.21,31.15,-1.99,-5.23,-9.78,-0.09,0.29,-0.01,8.41
14541,0.00,1001.22,31.15,-2.30,-5.62,-9.71,-0.03,-0.40,0.09,8.42
14579,0.00,1001.21,31.15,-2.69,-5.68,-9.63,-0.05,-0.41,0.09,8.42
14630,0.00,1001.21,31.15,-2.99,-5.59,-9.91,0.01,-0.24,-0.02,8.42
14669,0.00,1001.21,31.15,-2.43,-5.32,-9.24,-0.05,-0.49,0.03,8.42
14707,0.00,1001.21,31.15,-2.78,-5.45,-10.00,-0.04,-1.03,-0.01,8.41
14745,0.00,1001.21,31.15,-2.06,-4.61,-10.34,0.10,-2.90,0.20,8.41
14783,0.00,1001.21,31.15,-4.39,-4.00,-9.88,0.20,-6.00,0.13,8.41
14844,0.00,1001.21,31.15,-6.95,-5.21,-8.61,0.65,-7.03,0.20,8.41
14883,0.00,1001.22,31.15,-7.98,-4.71,-5.75,1.05,-5.53,-0.13,8.41
14921,0.00,1001.21,31.15,-6.50,-4.15,-4.23,1.22,-4.96,-0.38,8.41
14959,0.00,1001.21,31.15,-6.24,-4.64,-0.69,1.61,-6.22,-0.97,8.41
14997,0.00,1001.21,31.15,-8.17,-4.16,2.81,1.61,-3.69,-0.87,8.41
15048,0.00,1001.21,31.16,-3.11,-2.66,2.66,2.35,-3.41,-1.40,8.41
15087,0.00,1001.21,31.16,-6.68,-3.57,6.52,2.86,-2.64,-1.40,8.41
15125,0.00,1001.21,31.16,-4.12,-1.85,4.95,2.87,-3.52,-1.82,8.41
15163,0.00,1001.21,31.16,-2.77,-2.85,9.34,3.30,0.45,-1.69,8.41
